product,year,month,campaign,seasonality,quantity,quarter,month_sin,month_cos,quarter_sin,quarter_cos,quantity_lag1,quantity_lag2,quantity_lag3,quantity_lag4,quantity_lag6,quantity_lag12,quantity_ma3,quantity_std3,quantity_min3,quantity_max3,quantity_ma6,quantity_std6,quantity_min6,quantity_max6,quantity_ma9,quantity_std9,quantity_min9,quantity_max9,quantity_ma12,quantity_std12,quantity_min12,quantity_max12,quantity_ewm3,quantity_ewm6,quantity_ewm12,quantity_volatility3,quantity_volatility6,quantity_stability_3,quantity_stability_6,trend,trend_norm,trend_squared,trend_cubed,quantity_pct_change,quantity_pct_change_smooth,quantity_diff,quantity_diff2,is_high_season,is_low_season,is_holiday_season,is_summer,is_winter,quantity_yoy,yoy_diff,yoy_growth,campaign_season_interaction,campaign_season,campaign_month,seasonality_month,campaign_high_season,seasonality_summer,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4
TOPBEL TRADICIONAL 50UN,2021,4,0,0,8947.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,13017.0,8869.0,14706.39,14706.39,14706.39,14706.39,10277.666666666666,2372.652805054573,8869.0,13017.0,11384.8475,2942.1735411695777,8869.0,14706.39,11384.8475,2942.1735411695777,8869.0,14706.39,11384.8475,2942.1735411695777,8869.0,14706.39,10674.67375,11865.145043731778,12957.419704142012,0.23085520108856483,0.25842889341904474,2372.652805054573,2942.1735411695777,3,0.05454545454545454,9,27,-0.31266804947376503,-0.08063346554581079,-4070.0,-8218.0,0,0,0,0,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2021,5,0,0,11153.07,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,8947.0,13017.0,8869.0,14706.39,14706.39,14706.39,11039.023333333333,2037.3953915804695,8947.0,13017.0,11338.492,2550.1045119112273,8869.0,14706.39,11338.492,2550.1045119112273,8869.0,14706.39,11338.492,2550.1045119112273,8869.0,14706.39,10913.871875,11661.695031236985,12679.827441966318,0.1845630116052359,0.22490684933333527,2037.3953915804695,2550.1045119112273,4,0.07272727272727272,16,64,0.2465709176260198,0.13386644633526315,2206.0699999999997,6276.07,0,0,0,0,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2021,6,0,0,17766.7,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,11153.07,8947.0,13017.0,8869.0,14706.39,14706.39,12622.256666666668,4589.73410108182,8947.0,17766.7,12409.86,3476.9818472174975,8869.0,17766.7,12409.86,3476.9818472174975,8869.0,17766.7,12409.86,3476.9818472174975,8869.0,17766.7,14340.2859375,13405.982165169276,13462.423220125345,0.36362230798257833,0.2801789743975756,4589.73410108182,3476.9818472174975,5,0.09090909090909091,25,125,0.5929874016750547,0.17563008994243648,6613.630000000001,4407.560000000001,0,0,0,1,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2021,7,0,1,25537.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,17766.7,11153.07,8947.0,13017.0,14706.39,14706.39,18152.256666666668,7199.711870528804,11153.07,25537.0,14214.961666666668,6448.94435091641,8869.0,25537.0,14285.165714285715,5889.983273246926,8869.0,25537.0,14285.165714285715,5889.983273246926,8869.0,25537.0,19938.64296875,16871.987260835198,15320.050417029139,0.3966290254009999,0.45367300328630805,7199.711870528804,6448.94435091641,6,0.10909090909090909,36,216,0.4373518999026267,0.42563673973456706,7770.299999999999,1156.6699999999983,1,0,0,1,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2021,8,0,1,37921.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,25537.0,17766.7,11153.07,8947.0,8869.0,14706.39,27074.900000000005,10164.782556946315,17766.7,37921.0,19056.961666666666,10960.580089813526,8947.0,37921.0,17239.645,9978.351548218201,8869.0,37921.0,17239.645,9978.351548218201,8869.0,37921.0,28929.821484375,22885.990900596567,18797.11958364004,0.3754319519904529,0.5751483516380861,10164.782556946315,10960.580089813526,7,0.12727272727272726,49,343,0.4849434154364256,0.5050942390047023,12384.0,4613.700000000001,1,0,0,1,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2021,9,0,1,36384.91,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,37921.0,25537.0,17766.7,11153.07,13017.0,14706.39,33280.97,6750.31085526438,25537.0,37921.0,22951.61333333333,12437.349929996613,8947.0,37921.0,19366.896666666667,11307.004866337284,8869.0,37921.0,19366.896666666667,11307.004866337284,8869.0,37921.0,32657.365742187503,26742.82492899755,21502.933493849265,0.20282794808157273,0.5418943648694826,6750.31085526438,12437.349929996613,8,0.14545454545454545,64,512,-0.040507634292344497,0.2939292270155693,-1536.0899999999965,-13920.089999999997,1,0,0,0,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2021,10,0,1,27731.0,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,36384.91,37921.0,25537.0,17766.7,8947.0,14706.39,34012.30333333334,5493.721124705318,27731.0,37921.0,26082.28,10405.24162172701,11153.07,37921.0,20814.075555555555,11468.303241606964,8869.0,37921.0,20203.307,10983.569924070984,8869.0,37921.0,30194.18287109375,27025.16066356968,22461.09757171861,0.1615215844356317,0.3989391119843438,5493.721124705318,10405.24162172701,9,0.16363636363636364,81,729,-0.23784338067622002,0.06886413348928704,-8653.910000000003,-7117.820000000007,1,0,0,0,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,10,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2021,11,0,0,29967.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,27731.0,36384.91,37921.0,25537.0,11153.07,14706.39,31360.97,4492.204786371627,27731.0,36384.91,29217.934999999998,7410.2767912238005,17766.7,37921.0,23158.297777777778,10861.67936684376,8947.0,37921.0,21090.915454545455,10827.80051089081,8869.0,37921.0,30080.591435546878,27865.68618826406,23615.851791454206,0.1432418954634256,0.25362082540137765,4492.204786371627,7410.2767912238005,10,0.18181818181818182,100,1000,0.08063178392412818,-0.06590641034814544,2236.0,10889.910000000003,0,0,0,0,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2021,12,0,0,20037.44,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,29967.0,27731.0,36384.91,37921.0,17766.7,14706.39,25911.813333333335,5208.754221935756,20037.44,29967.0,29596.391666666666,6735.76037788287,20037.44,37921.0,23938.346666666665,10278.777745767004,8947.0,37921.0,21003.125833333335,10328.380870022402,8869.0,37921.0,25059.015717773436,25629.044420188613,23065.326900461252,0.20101851440999455,0.22758721582499905,5208.754221935756,6735.76037788287,11,0.2,121,1331,-0.33134981813328,-0.1628538049617906,-9929.560000000001,-12165.560000000001,0,0,1,0,1,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL TRADICIONAL 50UN,2022,1,0,0,12212.95,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,20037.44,29967.0,27731.0,36384.91,25537.0,14706.39,20739.13,8897.800261452283,12212.95,29967.0,27375.71666666667,9828.217926791549,12212.95,37921.0,24301.23,9726.159756444216,11153.07,37921.0,20795.33916666667,10490.38594834983,8869.0,37921.0,18635.982858886717,21795.87458584901,21395.730454236444,0.42903440315250846,0.3590122606272669,8897.800261452283,9828.217926791549,12,0.21818181818181817,144,1728,-0.39049349617516005,-0.21373717679477064,-7824.489999999998,2105.0700000000033,0,1,1,0,1,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2022,2,0,0,16511.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,12212.95,20037.44,29967.0,27731.0,37921.0,8869.0,16253.796666666669,3918.5808790981596,12212.95,20037.44,23807.38333333333,9092.968592077437,12212.95,36384.91,24896.555555555555,8954.1144751758,12212.95,37921.0,21432.1725,9916.842819814749,8947.0,37921.0,17573.49142944336,20285.91041846358,20644.233461276992,0.24108711087387946,0.3819390171848973,3918.5808790981596,9092.968592077437,13,0.23636363636363636,169,2197,0.3519256199362151,-0.123305898124075,4298.049999999999,12122.539999999997,0,1,0,0,1,8869.0,7642.0,0.8616529484722065,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2022,3,0,0,27663.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,16511.0,12212.95,20037.44,29967.0,36384.91,13017.0,18795.650000000005,7974.379629005653,12212.95,27663.0,22353.73166666667,7175.003455108347,12212.95,29967.0,25996.144444444442,8568.443859421195,12212.95,37921.0,22652.6725,9685.575623631936,8947.0,37921.0,22618.245714721677,22393.650298902558,21724.04369800361,0.42426729743348335,0.3209756456819035,7974.379629005653,7175.003455108347,14,0.2545454545454545,196,2744,0.6754285022106474,0.2122868753239008,11152.0,6853.950000000001,0,1,0,0,0,13017.0,14646.0,1.1251440424060843,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2022,4,0,0,20913.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,27663.0,16511.0,12212.95,20037.44,27731.0,8947.0,21695.66666666667,5617.04560541693,16511.0,27663.0,21217.398333333334,6675.575559366901,12212.95,29967.0,25482.366666666665,8736.401409864076,12212.95,37921.0,23649.83916666667,8713.43284907479,11153.07,37921.0,21765.62285736084,21970.607356358967,21599.267744464596,0.2589017287054371,0.3146274323784231,5617.04560541693,6675.575559366901,15,0.2727272727272727,225,3375,-0.2440082420561761,0.26111529336356215,-6750.0,-17902.0,0,0,0,0,0,8947.0,11966.0,1.3374315412987594,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2022,5,0,0,20460.0,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,20913.0,27663.0,16511.0,12212.95,29967.0,11153.07,23012.000000000004,4034.247513477611,20460.0,27663.0,19632.898333333334,5133.630813646098,12212.95,27663.0,23542.255555555555,7476.8472999689375,12212.95,36384.91,24425.416666666668,7873.72281689872,12212.95,37921.0,21112.81142868042,21539.00525454212,21423.995783777737,0.17531059940368549,0.26148104709176145,4034.247513477611,5133.630813646098,16,0.2909090909090909,256,4096,-0.02166116769473536,0.13658636415324532,-453.0,6297.0,0,0,0,0,0,11153.07,9306.93,0.8344724815678554,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2022,6,0,0,23809.7,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,20460.0,20913.0,27663.0,16511.0,20037.44,17766.7,21727.56666666667,1817.3501763099027,20460.0,23809.7,20261.608333333334,5416.29370090071,12212.95,27663.0,22145.01,5753.184568623711,12212.95,29967.0,24929.000000000004,7597.535881959002,12212.95,37921.0,22461.25571434021,22187.7751818158,21791.027201658086,0.08364260039749362,0.2673180535224397,1817.3501763099027,5416.29370090071,17,0.3090909090909091,289,4913,0.16371945259042042,-0.03398331905349702,3349.7000000000007,3802.7000000000007,0,0,0,1,0,17766.7,6043.0,0.3401306939386605,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2022,7,0,1,21602.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,23809.7,20460.0,20913.0,27663.0,12212.95,25537.0,21957.233333333337,1702.8698022261217,20460.0,23809.7,21826.45,3714.957859114967,16511.0,27663.0,21464.01,5358.530442495405,12212.95,29967.0,24601.08333333334,7653.620528700879,12212.95,37921.0,22031.627857170104,22020.410844154143,21761.94609371069,0.077553932973923,0.1702044014997843,1702.8698022261217,3714.957859114967,18,0.32727272727272727,324,5832,-0.09272271385191755,0.016445190347922505,-2207.7000000000007,-5557.4000000000015,1,0,0,1,0,25537.0,-3935.0,-0.15409014371304383,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2022,8,0,1,27106.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,21602.0,23809.7,20460.0,20913.0,16511.0,37921.0,24172.56666666667,2769.8841425831465,21602.0,27106.0,23592.283333333336,3159.594746429791,20460.0,27663.0,21146.12111111111,4851.965067553671,12212.95,27663.0,23699.833333333332,6491.003479788333,12212.95,36384.91,24568.813928585052,23473.43631725296,22584.108233139814,0.11458792029738173,0.13392492374680948,2769.8841425831465,3159.594746429791,19,0.34545454545454546,361,6859,0.2547912230349041,0.10859598725780233,5504.0,7711.700000000001,1,0,0,1,0,37921.0,-10815.0,-0.28519817515360885,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2022,9,0,1,24644.0,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,27106.0,21602.0,23809.7,20460.0,27663.0,36384.91,24450.666666666668,2757.0885610247565,21602.0,27106.0,23089.11666666667,2566.3790993667976,20460.0,27106.0,21657.96111111111,4962.114989836602,12212.95,27663.0,22721.424166666668,5151.850987814446,12212.95,29967.0,24606.406964292524,23807.883083752116,22901.014658810614,0.11276128371515799,0.11115103000331891,2757.0885610247565,2566.3790993667976,20,0.36363636363636365,400,8000,-0.09082859883420646,0.023746636782926694,-2462.0,-7966.0,1,0,0,0,0,36384.91,-11740.910000000003,-0.3226862454792386,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2022,10,0,1,19062.49,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,24644.0,27106.0,21602.0,23809.7,20913.0,27731.0,23604.163333333334,4121.341832465925,19062.49,27106.0,22780.698333333334,2961.0476444692217,19062.49,27106.0,22419.021111111113,3696.214378693571,16511.0,27663.0,21999.048333333336,4990.784978138723,12212.95,29967.0,21834.44848214626,22452.05648839437,22310.47240360898,0.17460232647373047,0.12998054761721403,4121.341832465925,2961.0476444692217,21,0.38181818181818183,441,9261,-0.22648555429313422,-0.020840976697478863,-5581.509999999998,-3119.5099999999984,1,0,0,0,0,27731.0,-8668.509999999998,-0.31259276621831156,0,0,0,10,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2022,11,0,0,19563.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,19062.49,24644.0,27106.0,21602.0,20460.0,29967.0,21089.83,3088.1581657519328,19062.49,24644.0,22631.198333333334,3120.027438151262,19062.49,27106.0,22758.132222222222,3192.04444464585,19062.49,27663.0,21132.048333333336,4342.319147834656,12212.95,27663.0,20698.72424107313,21626.61177742455,21887.78434151529,0.14642878419370534,0.1378639960728812,3088.1581657519328,3120.027438151262,22,0.4,484,10648,0.026256276068866047,-0.09701929235282487,500.5099999999984,6082.019999999997,0,0,0,0,0,29967.0,-10404.0,-0.3471819000900991,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2022,12,0,0,13634.0,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,19563.0,19062.49,24644.0,27106.0,23809.7,20037.44,17419.83,3288.1619723943763,13634.0,19563.0,20935.248333333333,4711.180092717398,13634.0,27106.0,21199.354444444445,3854.172241536147,13634.0,27106.0,20598.428333333333,4852.540563747523,12212.95,27663.0,17166.362120536563,19343.008412446106,20617.971365897552,0.18875970502550116,0.22503578738142815,3288.1619723943763,4711.180092717398,23,0.41818181818181815,529,12167,-0.30307212595205235,-0.16776713472544016,-5929.0,-6429.509999999998,0,0,1,0,1,20037.44,-6403.439999999999,-0.31957375792516407,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL TRADICIONAL 50UN,2023,1,0,0,17337.87,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,13634.0,19563.0,19062.49,24644.0,21602.0,12212.95,16844.95666666667,2995.076445707826,13634.0,19563.0,20224.56,4907.997452635855,13634.0,27106.0,20802.11777777778,4065.803116577269,13634.0,27106.0,21025.505,4233.469554597031,13634.0,27663.0,17252.11606026828,18770.11172317579,20113.3403865287,0.17780256161979793,0.24267511642457756,2995.076445707826,4907.997452635855,24,0.43636363636363634,576,13824,0.27166422179844507,-0.0017172093615804112,3703.869999999999,9632.869999999999,0,1,1,0,1,12212.95,5124.919999999998,0.41962998292795745,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2023,2,0,0,15740.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,17337.87,13634.0,19563.0,19062.49,27106.0,16511.0,15570.623333333337,1857.7350687420085,13634.0,17337.87,18330.226666666666,3785.981094214111,13634.0,24644.0,20277.673333333332,4405.659058339058,13634.0,27106.0,20961.255,4313.31111082784,13634.0,27663.0,16496.05803013414,17904.365516554135,19440.518788601206,0.11931025681964828,0.20654305934464412,1857.7350687420085,3785.981094214111,25,0.45454545454545453,625,15625,-0.092160686404962,-0.04118953018618976,-1597.869999999999,-5301.739999999998,0,1,0,0,1,16511.0,-771.0,-0.046696141965962085,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2023,3,0,0,23051.75,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,15740.0,17337.87,13634.0,19563.0,24644.0,27663.0,18709.873333333337,3844.114576288505,15740.0,23051.75,18064.851666666666,3276.423958143493,13634.0,23051.75,20193.45666666667,4336.40275549043,13634.0,27106.0,20576.984166666665,3841.5905151440443,13634.0,27106.0,19773.90401506707,19375.046797538667,19996.092821124097,0.20545914490184528,0.1813701002698607,3844.114576288505,3276.423958143493,26,0.4727272727272727,676,17576,0.464533036848793,0.214678857414092,7311.75,8909.619999999999,0,1,0,0,0,27663.0,-4611.25,-0.1666937786935618,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2023,4,0,0,18412.93,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,23051.75,15740.0,17337.87,13634.0,19062.49,20913.0,19068.22666666667,3699.6597555226253,15740.0,23051.75,17956.591666666667,3247.470544404779,13634.0,23051.75,19839.115555555556,4337.2135805177695,13634.0,27106.0,20368.645,3889.2083307777298,13634.0,27106.0,19093.417007533535,19100.15628395619,19752.52931018193,0.19402222452022938,0.18085116622845254,3699.6597555226253,3247.470544404779,27,0.4909090909090909,729,19683,-0.2012350472306874,0.057045767737714526,-4638.82,-11950.57,0,0,0,0,0,20913.0,-2500.0699999999997,-0.11954621527279681,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2023,5,0,0,28612.95,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,18412.93,23051.75,15740.0,17337.87,19563.0,20460.0,23359.210000000003,5106.956112871956,18412.93,28612.95,19464.916666666668,5478.27498479464,13634.0,28612.95,20006.554444444442,4669.202453848812,13634.0,28612.95,21048.0575,4560.765076340361,13634.0,28612.95,23853.18350376677,21818.097345682992,21115.670954769324,0.21862709025142354,0.2814435365231278,5106.956112871956,5478.27498479464,28,0.509090909090909,784,21952,0.5539596359731993,0.27241920853043494,10200.02,14838.84,0,0,0,0,0,20460.0,8152.950000000001,0.3984824046920821,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2023,6,0,0,44622.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,28612.95,18412.93,23051.75,15740.0,13634.0,23809.7,30549.293333333335,13211.393064118305,18412.93,44622.0,24629.583333333332,10852.594584200906,15740.0,44622.0,22226.33222222222,9450.391199664406,13634.0,44622.0,22782.415833333333,8206.507775993678,13634.0,44622.0,34237.59175188339,28333.498104059283,24732.0292694202,0.4324614949342518,0.44063248806621735,13211.393064118305,10852.594584200906,29,0.5272727272727272,841,24389,0.559503651318721,0.304076080020411,16009.05,5809.029999999999,0,0,0,1,0,23809.7,20812.3,0.8741101315850263,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2023,7,0,1,41392.74,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,44622.0,28612.95,18412.93,23051.75,17337.87,21602.0,38209.23,8466.018687417341,28612.95,44622.0,28638.728333333333,12002.407444797771,15740.0,44622.0,24707.471111111114,11271.734496279227,13634.0,44622.0,24431.644166666665,9784.615956392936,13634.0,44622.0,37815.16587594169,32064.710074328057,27295.215535663247,0.22156998943494388,0.4190970808863698,8466.018687417341,12002.407444797771,30,0.5454545454545454,900,27000,-0.07236923490654834,0.347031350795124,-3229.260000000002,-19238.31,1,0,0,1,0,21602.0,19790.739999999998,0.9161531339690768,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2023,8,0,1,37312.14,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,41392.74,44622.0,28612.95,18412.93,15740.0,27106.0,41108.96,3663.1832633925874,37312.14,44622.0,32234.085000000003,10503.144884402498,18412.93,44622.0,26679.597777777773,11799.494326654192,13634.0,44622.0,25282.155833333334,10458.57784614529,13634.0,44622.0,37563.652937970845,33563.97576737718,28836.2808378689,0.08910912033271062,0.3258397092519455,3663.1832633925874,10503.144884402498,31,0.5636363636363636,961,29791,-0.0985825050479866,0.12951730378806203,-4080.5999999999985,-851.3399999999965,1,0,0,1,0,27106.0,10206.14,0.37652696819892273,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2023,9,0,1,34918.0,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,37312.14,41392.74,44622.0,28612.95,23051.75,24644.0,37874.293333333335,3273.771035752655,34918.0,41392.74,34211.793333333335,9497.372315312645,18412.93,44622.0,29044.486666666668,10961.146641674859,15740.0,44622.0,26138.3225,10816.008126871378,13634.0,44622.0,36240.826468985426,33950.839833840844,29771.929939735222,0.08643781170885621,0.27760521708925257,3273.771035752655,9497.372315312645,32,0.5818181818181818,1024,32768,-0.0641651751949901,-0.07837230504984168,-2394.1399999999994,1686.4599999999991,1,0,0,0,0,24644.0,10274.0,0.41689660769355624,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2023,10,1,1,22755.89,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,34918.0,37312.14,41392.74,44622.0,18412.93,19062.49,31662.010000000006,7805.267879816801,22755.89,37312.14,34935.62,8117.76438159426,22755.89,44622.0,29646.488888888885,10370.714776343102,15740.0,44622.0,26446.105833333335,10647.590537904856,13634.0,44622.0,29498.358234492713,30752.282738457747,28692.53917977596,0.24651839475184295,0.23236354132527945,7805.267879816801,8117.76438159426,33,0.6,1089,35937,-0.34830488573228713,-0.17035085532508795,-12162.11,-9767.970000000001,1,0,0,0,0,19062.49,3693.399999999998,0.19375223278805642,1,1,10,10,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2023,11,1,0,20732.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,22755.89,34918.0,37312.14,41392.74,28612.95,19563.0,26135.296666666673,7673.0659494124875,20732.0,34918.0,33622.128333333334,9807.197314222707,20732.0,44622.0,30201.155555555553,9641.852666315111,18412.93,44622.0,26543.522500000003,10584.04891750714,13634.0,44622.0,25115.179117246356,27889.344813184107,27467.84084442581,0.29359016074222816,0.29168877166231466,7673.0659494124875,9807.197314222707,34,0.6181818181818182,1156,39304,-0.08893917135299911,-0.1671364107600921,-2023.8899999999994,10138.220000000001,0,0,0,0,0,19563.0,1169.0,0.0597556611971579,0,0,11,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2023,12,1,0,16776.0,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,20732.0,22755.89,34918.0,37312.14,44622.0,13634.0,20087.963333333337,3041.52240235602,16776.0,22755.89,28981.12833333333,10143.64010541073,16776.0,41392.74,29503.849999999995,10419.136656077846,16776.0,44622.0,26805.355833333335,10269.854609250988,15740.0,44622.0,20945.589558623178,24714.103437988648,25822.942252975685,0.1514101928545943,0.3500084602897873,3041.52240235602,10143.64010541073,35,0.6363636363636364,1225,42875,-0.19081612965464012,-0.20935339557997545,-3956.0,-1932.1100000000006,0,0,1,0,1,13634.0,3142.0,0.23045327856828518,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL TRADICIONAL 50UN,2024,1,1,0,19822.98,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,16776.0,20732.0,22755.89,34918.0,41392.74,17337.87,19110.32666666667,2072.0497291651977,16776.0,20732.0,25386.168333333335,8564.441899646292,16776.0,37312.14,29660.522222222222,10240.587697416075,16776.0,44622.0,27012.448333333334,10084.978421023321,15740.0,44622.0,20384.284779311587,23316.63959856332,24899.871137133272,0.10842565725364527,0.33736646614765975,2072.0497291651977,8564.441899646292,36,0.6545454545454545,1296,46656,0.18162732474964227,-0.03270932541933232,3046.9799999999996,7002.98,0,1,1,0,1,17337.87,2485.1100000000006,0.14333421579467379,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
